order_date|revenue|customer_id|order_id
2004-07-19|94|C0555|O00822
2004-07-19|37|C0553|O00823
2004-07-19|63|C0062|O00824
2004-07-19|50|C0495|O00825
2004-07-19|187|C0557|O00826
2004-07-19|66|C0558|O00827
2004-07-20|66|C0559|O00828
2004-07-20|198|C0561|O00829
2004-07-20|119|C0281|O00830
2004-07-20|105|C0235|O00831
2004-07-20|175|C0357|O00832
2004-07-20|36|C0560|O00833
2004-07-21|25|C0564|O00834
2004-07-21|121|C0565|O00835
2004-07-21|108|C0477|O00836
2004-07-21|36|C0563|O00837
2004-07-21|46|C0562|O00838
2004-07-21|188|C0219|O00839
2004-07-22|32|C0166|O00840
2004-07-22|177|C0572|O00841
2004-07-22|32|C0566|O00842
2004-07-22|32|C0567|O00843
2004-07-22|118|C0570|O00844
2004-07-22|23|C0493|O00845
2004-07-22|42|C0571|O00846
2004-07-22|64|C0369|O00847
2004-07-22|207|C0301|O00848
2004-07-22|47|C0568|O00849
2004-07-22|155|C0453|O00850
2004-07-22|84|C0569|O00851
2004-07-23|73|C0048|O00852
2004-07-23|53|C0469|O00853
2004-07-23|110|C0573|O00854
2004-07-23|73|C0093|O00855
2004-07-23|68|C0277|O00856
2004-07-24|136|C0574|O00857
2004-07-24|118|C0574|O00858
2004-07-24|79|C0064|O00859
2004-07-25|107|C0575|O00860
2004-07-25|33|C0144|O00861
2004-07-25|89|C0129|O00862
2004-07-25|34|C0004|O00863
2004-07-25|91|C0369|O00864
2004-07-26|64|C0576|O00865
2004-07-26|116|C0216|O00866
2004-07-26|120|C0390|O00867
2004-07-26|140|C0084|O00868
2004-07-26|16|C0218|O00869
2004-07-26|94|C0282|O00870
2004-07-27|111|C0577|O00871
2004-07-27|19|C0220|O00872
2004-07-27|78|C0578|O00873
2004-07-27|69|C0011|O00874
2004-07-27|112|C0579|O00875
2004-07-27|164|C0580|O00876
2004-07-27|45|C0147|O00877
2004-07-28|38|C0581|O00878
2004-07-28|171|C0172|O00879
2004-07-28|60|C0582|O00880
2004-07-29|12|C0204|O00881
2004-07-29|165|C0065|O00882
2004-07-29|59|C0522|O00883
2004-07-30|147|C0584|O00884
2004-07-30|156|C0127|O00885
2004-07-30|13|C0583|O00886
2004-07-30|69|C0475|O00887
2004-07-31|159|C0305|O00888
2004-07-31|10|C0265|O00889
2004-07-31|213|C0379|O00890
2004-07-31|39|C0270|O00891
2004-07-31|215|C0237|O00892
2004-08-01|169|C0248|O00893
2004-08-01|69|C0495|O00894
2004-08-01|39|C0195|O00895
2004-08-01|23|C0421|O00896
2004-08-01|97|C0028|O00897
2004-08-01|53|C0225|O00898
2004-08-01|39|C0247|O00899
2004-08-01|148|C0352|O00900
2004-08-02|32|C0585|O00901
2004-08-02|36|C0550|O00902
2004-08-02|56|C0040|O00903
2004-08-03|18|C0274|O00904
2004-08-03|120|C0587|O00905
2004-08-03|48|C0586|O00906
2004-08-04|50|C0109|O00907
2004-08-04|107|C0590|O00908
2004-08-04|110|C0588|O00909
2004-08-04|61|C0162|O00910
2004-08-04|30|C0464|O00911
2004-08-04|201|C0367|O00912
2004-08-04|38|C0570|O00913
2004-08-04|43|C0084|O00914
2004-08-04|70|C0066|O00915
2004-08-04|185|C0589|O00916
2004-08-05|108|C0591|O00917
2004-08-05|194|C0073|O00918
2004-08-05|165|C0403|O00919
2004-08-05|123|C0178|O00920
2004-08-05|27|C0593|O00921
2004-08-05|146|C0592|O00922
2004-08-05|127|C0336|O00923
2004-08-06|37|C0026|O00924
2004-08-06|30|C0382|O00925
2004-08-06|133|C0595|O00926
2004-08-06|109|C0596|O00927
2004-08-06|84|C0594|O00928
2004-08-07|33|C0179|O00929
2004-08-07|86|C0204|O00930
2004-08-07|116|C0599|O00931
2004-08-07|124|C0598|O00932
2004-08-07|68|C0597|O00933
2004-08-07|25|C0438|O00934
2004-08-07|33|C0565|O00935
2004-08-08|77|C0074|O00936
2004-08-08|128|C0264|O00937
2004-08-08|117|C0600|O00938
2004-08-08|132|C0601|O00939
2004-08-08|39|C0289|O00940
2004-08-09|104|C0602|O00941
2004-08-09|42|C0191|O00942
2004-08-09|64|C0279|O00943
2004-08-09|41|C0529|O00944
2004-08-09|107|C0532|O00945
2004-08-09|69|C0603|O00946
2004-08-10|126|C0497|O00947
2004-08-10|141|C0604|O00948
2004-08-10|33|C0606|O00949
2004-08-10|47|C0607|O00950
2004-08-10|43|C0198|O00951
2004-08-10|39|C0605|O00952
2004-08-10|137|C0325|O00953
2004-08-11|164|C0407|O00954
2004-08-11|50|C0265|O00955
2004-08-11|109|C0567|O00956
2004-08-12|206|C0558|O00957
2004-08-12|102|C0608|O00958
2004-08-12|22|C0434|O00959
2004-08-12|35|C0190|O00960
2004-08-12|63|C0085|O00961
2004-08-12|219|C0138|O00962
2004-08-13|120|C0609|O00963
2004-08-13|70|C0611|O00964
2004-08-13|54|C0275|O00965
2004-08-13|115|C0254|O00966
2004-08-13|102|C0610|O00967
2004-08-13|23|C0568|O00968
2004-08-14|47|C0355|O00969
2004-08-14|206|C0612|O00970
2004-08-14|15|C0613|O00971
2004-08-14|136|C0020|O00972
2004-08-15|26|C0614|O00973
2004-08-15|60|C0248|O00974
2004-08-15|130|C0615|O00975
2004-08-15|124|C0368|O00976
2004-08-16|72|C0250|O00977
2004-08-16|45|C0455|O00978
2004-08-16|61|C0263|O00979
2004-08-16|58|C0249|O00980
2004-08-16|200|C0488|O00981
2004-08-16|26|C0582|O00982
2004-08-16|27|C0540|O00983
2004-08-16|100|C0616|O00984
2004-08-16|101|C0047|O00985
2004-08-16|74|C0206|O00986
2004-08-17|101|C0196|O00987
2004-08-17|184|C0331|O00988
2004-08-17|143|C0618|O00989
2004-08-17|79|C0578|O00990
2004-08-17|129|C0506|O00991
2004-08-17|189|C0386|O00992
2004-08-17|167|C0528|O00993
2004-08-17|79|C0617|O00994
2004-08-18|187|C0589|O00995
2004-08-18|97|C0577|O00996
2004-08-19|113|C0396|O00997
2004-08-19|68|C0482|O00998
2004-08-19|42|C0619|O00999
2004-08-19|51|C0620|O01000
2004-08-19|79|C0460|O01001
2004-08-20|109|C0619|O01002
2004-08-20|170|C0622|O01003
2004-08-20|85|C0433|O01004
2004-08-20|60|C0621|O01005
2004-08-21|58|C0188|O01006
2004-08-21|57|C0281|O01007
2004-08-21|74|C0055|O01008
2004-08-21|191|C0623|O01009
2004-08-21|125|C0185|O01010
2004-08-21|26|C0096|O01011
2004-08-21|212|C0007|O01012
2004-08-21|142|C0186|O01013
2004-08-21|27|C0410|O01014
2004-08-22|23|C0624|O01015
2004-08-22|83|C0058|O01016
2004-08-22|190|C0568|O01017
2004-08-23|137|C0626|O01018
2004-08-23|48|C0548|O01019
2004-08-23|79|C0351|O01020
2004-08-23|35|C0031|O01021
2004-08-23|189|C0625|O01022
2004-08-23|65|C0529|O01023
2004-08-24|167|C0627|O01024
2004-08-24|22|C0224|O01025
2004-08-24|33|C0628|O01026
2004-08-24|14|C0427|O01027
2004-08-24|35|C0279|O01028
2004-08-24|155|C0174|O01029
2004-08-24|47|C0585|O01030
2004-08-25|26|C0551|O01031
2004-08-25|92|C0629|O01032
2004-08-25|162|C0264|O01033
2004-08-25|108|C0323|O01034
2004-08-26|28|C0569|O01035
2004-08-26|66|C0630|O01036
2004-08-27|60|C0631|O01037
2004-08-28|150|C0636|O01038
2004-08-28|31|C0634|O01039
2004-08-28|205|C0633|O01040
2004-08-28|187|C0139|O01041
2004-08-28|92|C0596|O01042
2004-08-28|179|C0635|O01043
2004-08-28|41|C0632|O01044
2004-08-29|26|C0637|O01045
2004-08-29|186|C0492|O01046
2004-08-29|118|C0638|O01047
2004-08-29|18|C0023|O01048
2004-08-30|72|C0285|O01049
2004-08-31|79|C0008|O01050
2004-08-31|90|C0084|O01051
2004-08-31|54|C0154|O01052
2004-08-31|68|C0011|O01053
2004-09-01|79|C0642|O01054
2004-09-01|136|C0641|O01055
2004-09-01|157|C0340|O01056
2004-09-01|85|C0640|O01057
2004-09-01|209|C0643|O01058
2004-09-01|53|C0639|O01059
2004-09-01|35|C0035|O01060
2004-09-01|28|C0290|O01061
2004-09-02|21|C0645|O01062
2004-09-02|13|C0264|O01063
2004-09-02|25|C0322|O01064
2004-09-02|137|C0146|O01065
2004-09-02|79|C0644|O01066
2004-09-02|182|C0468|O01067
2004-09-02|56|C0071|O01068
2004-09-03|176|C0492|O01069
2004-09-03|52|C0403|O01070
2004-09-03|197|C0390|O01071
2004-09-04|147|C0483|O01072
2004-09-04|140|C0510|O01073
2004-09-04|148|C0646|O01074
2004-09-04|89|C0519|O01075
2004-09-04|182|C0647|O01076
2004-09-05|68|C0568|O01077
2004-09-05|146|C0025|O01078
2004-09-05|50|C0334|O01079
2004-09-06|121|C0175|O01080
2004-09-06|37|C0205|O01081
2004-09-06|155|C0071|O01082
2004-09-06|109|C0535|O01083
2004-09-06|106|C0586|O01084
2004-09-06|102|C0648|O01085
2004-09-06|30|C0057|O01086
2004-09-07|14|C0008|O01087
2004-09-07|37|C0416|O01088
2004-09-07|134|C0137|O01089
2004-09-07|118|C0651|O01090
2004-09-07|197|C0183|O01091
2004-09-07|30|C0650|O01092
2004-09-07|117|C0013|O01093
2004-09-07|68|C0649|O01094
2004-09-08|201|C0393|O01095
2004-09-08|160|C0655|O01096
2004-09-08|146|C0653|O01097
2004-09-08|143|C0210|O01098
2004-09-08|79|C0652|O01099
2004-09-08|133|C0654|O01100
2004-09-08|168|C0012|O01101
2004-09-09|43|C0656|O01102
2004-09-09|17|C0005|O01103
2004-09-09|108|C0372|O01104
2004-09-09|90|C0178|O01105
2004-09-09|206|C0397|O01106
2004-09-09|79|C0439|O01107
2004-09-09|125|C0334|O01108
2004-09-09|99|C0657|O01109
2004-09-09|56|C0269|O01110
2004-09-10|115|C0659|O01111
2004-09-10|31|C0658|O01112
2004-09-10|185|C0623|O01113
2004-09-10|56|C0431|O01114
2004-09-10|169|C0310|O01115
2004-09-10|80|C0206|O01116
2004-09-10|78|C0048|O01117
2004-09-10|101|C0304|O01118
2004-09-11|79|C0335|O01119
2004-09-11|33|C0544|O01120
2004-09-11|197|C0661|O01121
2004-09-11|17|C0660|O01122
2004-09-11|149|C0037|O01123
2004-09-11|108|C0286|O01124
2004-09-12|70|C0664|O01125
2004-09-12|195|C0663|O01126
2004-09-12|46|C0063|O01127
2004-09-12|22|C0662|O01128
2004-09-13|157|C0509|O01129
2004-09-13|186|C0561|O01130
2004-09-13|53|C0084|O01131
2004-09-13|37|C0665|O01132
2004-09-13|99|C0151|O01133
2004-09-13|102|C0285|O01134
2004-09-14|211|C0666|O01135
2004-09-14|69|C0390|O01136
2004-09-15|192|C0079|O01137
2004-09-15|20|C0084|O01138
2004-09-15|30|C0667|O01139
2004-09-15|219|C0482|O01140
2004-09-16|152|C0078|O01141
2004-09-16|56|C0668|O01142
2004-09-16|114|C0615|O01143
2004-09-16|106|C0319|O01144
2004-09-17|151|C0318|O01145
2004-09-17|124|C0633|O01146
2004-09-18|209|C0670|O01147
2004-09-18|44|C0669|O01148
2004-09-18|188|C0165|O01149
2004-09-18|23|C0458|O01150
2004-09-18|39|C0151|O01151
2004-09-19|71|C0069|O01152
2004-09-19|150|C0253|O01153
2004-09-19|25|C0672|O01154
2004-09-19|127|C0671|O01155
2004-09-20|54|C0533|O01156
2004-09-21|62|C0353|O01157
2004-09-21|69|C0038|O01158
2004-09-21|32|C0350|O01159
2004-09-21|30|C0540|O01160
2004-09-21|15|C0645|O01161
2004-09-21|41|C0674|O01162
2004-09-21|51|C0673|O01163
2004-09-22|140|C0408|O01164
2004-09-23|138|C0002|O01165
2004-09-23|18|C0675|O01166
2004-09-23|88|C0260|O01167
2004-09-23|44|C0537|O01168
2004-09-23|53|C0345|O01169
2004-09-23|79|C0676|O01170
2004-09-23|10|C0369|O01171
2004-09-24|37|C0386|O01172
2004-09-24|81|C0677|O01173
2004-09-24|146|C0289|O01174
2004-09-24|131|C0139|O01175
2004-09-24|212|C0577|O01176
2004-09-24|69|C0606|O01177
2004-09-25|140|C0678|O01178
2004-09-25|170|C0200|O01179
2004-09-25|150|C0679|O01180
2004-09-26|34|C0680|O01181
2004-09-26|73|C0108|O01182
2004-09-26|35|C0566|O01183
2004-09-26|166|C0242|O01184
2004-09-26|101|C0025|O01185
2004-09-26|174|C0681|O01186
2004-09-26|146|C0259|O01187
2004-09-27|68|C0682|O01188
2004-09-27|87|C0356|O01189
2004-09-28|58|C0088|O01190
2004-09-28|124|C0117|O01191
2004-09-28|37|C0356|O01192
2004-09-28|103|C0376|O01193
2004-09-28|65|C0519|O01194
2004-09-29|23|C0256|O01195
2004-09-29|69|C0684|O01196
2004-09-29|172|C0555|O01197
2004-09-29|58|C0464|O01198
2004-09-29|113|C0683|O01199
2004-09-30|100|C0636|O01200
2004-09-30|65|C0388|O01201
2004-09-30|159|C0593|O01202
2004-10-01|36|C0685|O01203
2004-10-01|31|C0686|O01204
2004-10-01|209|C0656|O01205
2004-10-02|106|C0687|O01206
2004-10-03|104|C0174|O01207
2004-10-03|137|C0424|O01208
2004-10-03|78|C0156|O01209
2004-10-03|178|C0689|O01210
2004-10-03|77|C0688|O01211
2004-10-03|35|C0225|O01212
2004-10-04|128|C0074|O01213
2004-10-04|116|C0690|O01214
2004-10-04|167|C0104|O01215
2004-10-04|113|C0282|O01216
2004-10-05|176|C0691|O01217
2004-10-05|70|C0692|O01218
2004-10-06|116|C0697|O01219
2004-10-06|102|C0696|O01220
2004-10-06|42|C0248|O01221
2004-10-06|39|C0186|O01222
2004-10-06|115|C0695|O01223
2004-10-06|19|C0694|O01224
2004-10-06|86|C0544|O01225
2004-10-06|176|C0693|O01226
2004-10-07|69|C0357|O01227
2004-10-07|75|C0488|O01228
2004-10-07|34|C0232|O01229
2004-10-07|96|C0303|O01230
2004-10-07|32|C0698|O01231
2004-10-08|57|C0701|O01232
2004-10-08|94|C0056|O01233
2004-10-08|76|C0199|O01234
2004-10-08|72|C0699|O01235
2004-10-08|154|C0700|O01236
2004-10-09|30|C0563|O01237
2004-10-09|41|C0702|O01238
2004-10-09|188|C0623|O01239
2004-10-09|55|C0703|O01240
2004-10-10|124|C0704|O01241
2004-10-10|63|C0560|O01242
2004-10-10|84|C0634|O01243
2004-10-10|143|C0355|O01244
2004-10-10|44|C0457|O01245
2004-10-10|26|C0286|O01246
2004-10-11|151|C0666|O01247
2004-10-11|63|C0148|O01248
2004-10-11|177|C0705|O01249
2004-10-12|44|C0706|O01250
2004-10-12|63|C0279|O01251
2004-10-12|181|C0700|O01252
2004-10-12|18|C0707|O01253
2004-10-13|40|C0269|O01254
2004-10-13|142|C0062|O01255
2004-10-14|113|C0353|O01256
2004-10-14|37|C0708|O01257
2004-10-14|188|C0224|O01258
2004-10-15|118|C0152|O01259
2004-10-15|214|C0697|O01260
2004-10-16|80|C0414|O01261
2004-10-16|117|C0508|O01262
2004-10-16|62|C0332|O01263
2004-10-16|149|C0662|O01264
2004-10-16|208|C0063|O01265
2004-10-16|145|C0054|O01266
2004-10-17|145|C0150|O01267
2004-10-17|34|C0468|O01268
2004-10-18|143|C0022|O01269
2004-10-18|189|C0709|O01270
2004-10-18|211|C0710|O01271
2004-10-19|164|C0712|O01272
2004-10-19|71|C0694|O01273
2004-10-19|44|C0711|O01274
2004-10-19|63|C0484|O01275
2004-10-20|41|C0714|O01276
2004-10-20|95|C0495|O01277
2004-10-20|78|C0713|O01278
2004-10-21|26|C0715|O01279
2004-10-21|111|C0346|O01280
2004-10-22|90|C0558|O01281
2004-10-22|74|C0666|O01282
2004-10-22|103|C0264|O01283
2004-10-22|175|C0716|O01284
2004-10-23|44|C0261|O01285
2004-10-23|33|C0593|O01286
2004-10-23|175|C0717|O01287
2004-10-24|47|C0658|O01288
2004-10-24|102|C0347|O01289
2004-10-24|34|C0718|O01290
2004-10-25|41|C0523|O01291
2004-10-25|50|C0574|O01292
2004-10-27|30|C0325|O01293
2004-10-28|108|C0719|O01294
2004-10-28|180|C0485|O01295
2004-10-28|136|C0720|O01296
2004-10-28|217|C0520|O01297
2004-10-29|19|C0326|O01298
2004-10-29|50|C0219|O01299
2004-10-29|49|C0149|O01300
2004-10-29|48|C0721|O01301
2004-10-29|212|C0313|O01302
2004-10-30|138|C0102|O01303
2004-10-31|33|C0198|O01304
2004-10-31|76|C0570|O01305
2004-10-31|129|C0374|O01306
2004-10-31|189|C0723|O01307
2004-10-31|82|C0722|O01308
2004-11-01|67|C0618|O01309
2004-11-01|33|C0286|O01310
2004-11-01|35|C0534|O01311
2004-11-02|41|C0419|O01312
2004-11-02|62|C0665|O01313
2004-11-03|103|C0439|O01314
2004-11-03|120|C0724|O01315
2004-11-04|93|C0268|O01316
2004-11-04|14|C0322|O01317
2004-11-04|56|C0385|O01318
2004-11-05|219|C0628|O01319
2004-11-05|10|C0726|O01320
2004-11-05|70|C0099|O01321
2004-11-05|24|C0727|O01322
2004-11-05|133|C0725|O01323
2004-11-06|113|C0729|O01324
2004-11-06|201|C0728|O01325
2004-11-06|163|C0451|O01326
2004-11-06|132|C0698|O01327
2004-11-07|168|C0418|O01328
2004-11-07|55|C0013|O01329
2004-11-08|158|C0144|O01330
2004-11-08|168|C0017|O01331
2004-11-08|146|C0730|O01332
2004-11-09|136|C0135|O01333
2004-11-09|109|C0329|O01334
2004-11-10|46|C0009|O01335
2004-11-10|50|C0731|O01336
2004-11-10|121|C0678|O01337
2004-11-11|169|C0091|O01338
2004-11-11|164|C0678|O01339
2004-11-13|54|C0569|O01340
2004-11-13|47|C0732|O01341
2004-11-13|66|C0733|O01342
2004-11-14|37|C0113|O01343
2004-11-14|109|C0616|O01344
2004-11-14|40|C0734|O01345
2004-11-15|114|C0730|O01346
2004-11-15|69|C0168|O01347
2004-11-15|109|C0318|O01348
2004-11-15|147|C0187|O01349
2004-11-16|37|C0631|O01350
2004-11-16|205|C0573|O01351
2004-11-17|105|C0318|O01352
2004-11-17|33|C0685|O01353
2004-11-17|189|C0406|O01354
2004-11-18|117|C0735|O01355
2004-11-18|115|C0194|O01356
2004-11-19|97|C0537|O01357
2004-11-19|10|C0302|O01358
2004-11-19|108|C0737|O01359
2004-11-19|10|C0736|O01360
2004-11-19|198|C0577|O01361
2004-11-20|99|C0464|O01362
2004-11-21|114|C0634|O01363
2004-11-21|208|C0455|O01364
2004-11-22|125|C0672|O01365
2004-11-22|106|C0476|O01366
2004-11-22|103|C0738|O01367
2004-11-22|30|C0532|O01368
2004-11-23|188|C0360|O01369
2004-11-23|64|C0185|O01370
2004-11-23|46|C0663|O01371
2004-11-23|107|C0144|O01372
2004-11-24|152|C0151|O01373
2004-11-24|26|C0740|O01374
2004-11-24|32|C0739|O01375
2004-11-24|78|C0367|O01376
2004-11-24|114|C0370|O01377
2004-11-24|65|C0381|O01378
2004-11-24|53|C0269|O01379
2004-11-25|50|C0649|O01380
2004-11-26|22|C0283|O01381
2004-11-26|145|C0034|O01382
2004-11-26|19|C0334|O01383
2004-11-26|40|C0741|O01384
2004-11-26|19|C0633|O01385
2004-11-27|19|C0743|O01386
2004-11-27|128|C0742|O01387
2004-11-28|104|C0332|O01388
2004-11-29|115|C0745|O01389
2004-11-29|34|C0131|O01390
2004-11-29|183|C0441|O01391
2004-11-29|214|C0744|O01392
2004-11-29|52|C0050|O01393
2004-11-30|157|C0628|O01394
2004-12-01|141|C0746|O01395
2004-12-01|23|C0747|O01396
2004-12-01|75|C0183|O01397
2004-12-01|173|C0426|O01398
2004-12-01|78|C0333|O01399
2004-12-02|185|C0430|O01400
2004-12-02|36|C0748|O01401
2004-12-02|63|C0319|O01402
2004-12-02|82|C0509|O01403
2004-12-02|143|C0749|O01404
2004-12-02|28|C0028|O01405
2004-12-03|47|C0751|O01406
2004-12-03|48|C0275|O01407
2004-12-03|65|C0750|O01408
2004-12-03|77|C0727|O01409
2004-12-04|95|C0752|O01410
2004-12-04|19|C0039|O01411
2004-12-05|103|C0740|O01412
2004-12-05|31|C0753|O01413
2004-12-05|33|C0504|O01414
2004-12-05|132|C0391|O01415
2004-12-07|156|C0490|O01416
2004-12-07|21|C0670|O01417
2004-12-07|54|C0754|O01418
2004-12-09|35|C0755|O01419
2004-12-09|99|C0756|O01420
2004-12-09|51|C0666|O01421
2004-12-10|56|C0005|O01422
2004-12-10|76|C0585|O01423
2004-12-10|31|C0260|O01424
2004-12-11|74|C0086|O01425
2004-12-11|107|C0129|O01426
2004-12-11|189|C0511|O01427
2004-12-12|110|C0678|O01428
2004-12-12|208|C0348|O01429
2004-12-12|27|C0440|O01430
2004-12-12|125|C0064|O01431
2004-12-12|78|C0161|O01432
2004-12-12|215|C0439|O01433
2004-12-14|38|C0612|O01434
2004-12-15|16|C0758|O01435
2004-12-15|21|C0757|O01436
2004-12-15|47|C0620|O01437
2004-12-15|64|C0760|O01438
2004-12-15|85|C0559|O01439
2004-12-15|145|C0759|O01440
2004-12-16|148|C0033|O01441
2004-12-17|18|C0761|O01442
2004-12-17|77|C0288|O01443
2004-12-17|65|C0489|O01444
2004-12-17|41|C0501|O01445
2004-12-18|13|C0763|O01446
2004-12-18|107|C0155|O01447
2004-12-18|52|C0304|O01448
2004-12-18|150|C0455|O01449
2004-12-18|127|C0555|O01450
2004-12-18|46|C0628|O01451
2004-12-18|88|C0762|O01452
2004-12-19|121|C0074|O01453
2004-12-19|76|C0556|O01454
2004-12-19|35|C0626|O01455
2004-12-20|32|C0765|O01456
2004-12-20|143|C0498|O01457
2004-12-20|62|C0764|O01458
2004-12-20|83|C0145|O01459
2004-12-20|89|C0719|O01460
2004-12-20|119|C0055|O01461
2004-12-21|33|C0520|O01462
2004-12-21|115|C0326|O01463
2004-12-22|34|C0351|O01464
2004-12-22|119|C0337|O01465
2004-12-22|105|C0074|O01466
2004-12-22|128|C0346|O01467
2004-12-22|105|C0766|O01468
2004-12-23|209|C0242|O01469
2004-12-23|164|C0767|O01470
2004-12-23|29|C0761|O01471
2004-12-24|118|C0768|O01472
2004-12-24|14|C0675|O01473
2004-12-25|137|C0733|O01474
2004-12-25|31|C0318|O01475
2004-12-25|103|C0162|O01476
2004-12-25|34|C0311|O01477
2004-12-25|92|C0309|O01478
2004-12-26|63|C0603|O01479
2004-12-26|196|C0422|O01480
2004-12-26|48|C0667|O01481
2004-12-26|208|C0769|O01482
2004-12-27|217|C0331|O01483
2004-12-27|36|C0645|O01484
2004-12-27|213|C0337|O01485
2004-12-27|29|C0663|O01486
2004-12-27|215|C0770|O01487
2004-12-27|59|C0241|O01488
2004-12-28|178|C0044|O01489
2004-12-28|127|C0544|O01490
2004-12-28|72|C0385|O01491
2004-12-28|218|C0470|O01492
2004-12-28|165|C0271|O01493
2004-12-28|58|C0572|O01494
2004-12-28|106|C0771|O01495
2004-12-29|210|C0396|O01496
2004-12-29|127|C0128|O01497
2004-12-29|41|C0435|O01498
2004-12-29|120|C0271|O01499
2004-12-29|56|C0772|O01500
2004-12-29|108|C0048|O01501
2004-12-30|53|C0773|O01502
2004-12-30|15|C0115|O01503
2004-12-30|33|C0666|O01504
2004-12-30|18|C0079|O01505
2004-12-30|36|C0712|O01506
2004-12-31|215|C0482|O01507
2004-12-31|114|C0297|O01508
2004-12-31|21|C0775|O01509
2004-12-31|115|C0435|O01510
2004-12-31|149|C0774|O01511
2005-01-01|169|C0282|O01512
2005-01-01|182|C0467|O01513
2005-01-01|40|C0494|O01514
2005-01-01|142|C0342|O01515
2005-01-02|117|C0084|O01516
2005-01-02|104|C0776|O01517
2005-01-03|45|C0777|O01518
2005-01-03|99|C0302|O01519
2005-01-03|60|C0554|O01520
2005-01-03|156|C0471|O01521
2005-01-04|135|C0778|O01522
2005-01-04|38|C0012|O01523
2005-01-04|29|C0779|O01524
2005-01-04|30|C0172|O01525
2005-01-05|167|C0750|O01526
2005-01-06|53|C0090|O01527
2005-01-06|83|C0780|O01528
2005-01-06|54|C0007|O01529
2005-01-07|61|C0742|O01530
2005-01-07|116|C0750|O01531
2005-01-07|53|C0337|O01532
2005-01-07|118|C0497|O01533
2005-01-08|90|C0749|O01534
2005-01-08|76|C0775|O01535
2005-01-09|104|C0781|O01536
2005-01-09|136|C0176|O01537
2005-01-10|75|C0280|O01538
2005-01-10|32|C0652|O01539
2005-01-11|42|C0274|O01540
2005-01-11|20|C0782|O01541
2005-01-12|10|C0044|O01542
2005-01-12|78|C0391|O01543
2005-01-13|115|C0783|O01544
2005-01-13|92|C0135|O01545
2005-01-13|66|C0429|O01546
2005-01-13|112|C0700|O01547
2005-01-14|93|C0714|O01548
2005-01-15|114|C0300|O01549
2005-01-15|94|C0781|O01550
2005-01-15|169|C0020|O01551
2005-01-15|32|C0115|O01552
2005-01-16|210|C0784|O01553
2005-01-18|73|C0017|O01554
2005-01-18|165|C0595|O01555
2005-01-19|153|C0404|O01556
2005-01-19|84|C0457|O01557
2005-01-19|52|C0670|O01558
2005-01-19|25|C0349|O01559
2005-01-20|129|C0411|O01560
2005-01-20|19|C0785|O01561
2005-01-21|54|C0671|O01562
2005-01-21|73|C0342|O01563
2005-01-21|45|C0381|O01564
2005-01-22|75|C0447|O01565
2005-01-22|48|C0786|O01566
2005-01-22|207|C0688|O01567
2005-01-22|65|C0779|O01568
2005-01-22|17|C0414|O01569
2005-01-23|111|C0786|O01570
2005-01-24|122|C0139|O01571
2005-01-24|128|C0787|O01572
2005-01-25|60|C0300|O01573
2005-01-26|32|C0788|O01574
2005-01-26|29|C0355|O01575
2005-01-27|114|C0271|O01576
2005-01-27|64|C0754|O01577
2005-01-27|79|C0309|O01578
2005-01-27|24|C0456|O01579
2005-01-28|76|C0181|O01580
2005-01-28|66|C0475|O01581
2005-01-28|38|C0752|O01582
2005-01-28|104|C0697|O01583
2005-01-29|68|C0531|O01584
2005-01-29|144|C0789|O01585
2005-01-29|105|C0199|O01586
2005-01-29|12|C0245|O01587
2005-01-30|57|C0790|O01588
2005-01-30|33|C0647|O01589
2005-01-31|185|C0791|O01590
2005-01-31|184|C0792|O01591
2005-02-01|119|C0537|O01592
2005-02-01|11|C0425|O01593
2005-02-01|36|C0623|O01594
2005-02-01|60|C0060|O01595
2005-02-01|69|C0793|O01596
2005-02-01|60|C0753|O01597
2005-02-01|39|C0086|O01598
2005-02-02|161|C0038|O01599
2005-02-02|36|C0317|O01600
2005-02-02|208|C0076|O01601
2005-02-02|144|C0330|O01602
2005-02-03|113|C0768|O01603
2005-02-03|106|C0695|O01604
2005-02-03|14|C0209|O01605
2005-02-03|32|C0794|O01606
2005-02-04|72|C0795|O01607
2005-02-04|20|C0008|O01608
2005-02-05|59|C0607|O01609
2005-02-05|104|C0199|O01610
2005-02-06|190|C0657|O01611
2005-02-06|197|C0737|O01612
2005-02-06|118|C0657|O01613
2005-02-07|34|C0796|O01614
2005-02-07|24|C0120|O01615
2005-02-07|202|C0797|O01616
2005-02-08|39|C0799|O01617
2005-02-08|44|C0306|O01618
2005-02-08|22|C0798|O01619
2005-02-08|178|C0428|O01620
2005-02-09|161|C0245|O01621
2005-02-09|116|C0800|O01622
2005-02-09|101|C0593|O01623
2005-02-09|178|C0476|O01624
2005-02-09|78|C0044|O01625
2005-02-09|171|C0388|O01626
2005-02-10|104|C0058|O01627
2005-02-10|118|C0405|O01628
2005-02-10|42|C0723|O01629
2005-02-10|162|C0460|O01630
2005-02-11|68|C0100|O01631
2005-02-11|99|C0384|O01632
2005-02-12|25|C0423|O01633
2005-02-12|124|C0597|O01634
2005-02-12|113|C0802|O01635
2005-02-12|104|C0801|O01636
2005-02-13|218|C0520|O01637
2005-02-13|25|C0494|O01638
2005-02-13|181|C0484|O01639
2005-02-13|104|C0379|O01640
2005-02-13|128|C0669|O01641
2005-02-13|54|C0264|O01642
2005-02-13|125|C0447|O01643
